stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
U845Z1P,"Vysokovská",50.10899,14.60283,"P",,0,,0,,A
U846Z3P,"Vidoule",50.05449,14.36421,"P",,0,,0,,C
U846Z4P,"Vidoule",50.05481,14.36437,"P",,0,,0,,D
U848Z1P,"Vozovna Strašnice",50.07556,14.48964,"P",,0,,1,,A
U848Z2P,"Vozovna Strašnice",50.07545,14.48981,"P",,0,,1,,B
U849Z1P,"Vinohradské hřbitovy",50.07776,14.48020,"P",,0,,1,,A
U849Z2P,"Vinohradské hřbitovy",50.07759,14.48122,"P",,0,,1,,B
U850Z1P,"Vinohradská tržnice",50.07702,14.44273,"P",,0,,1,,A
U850Z2P,"Vinohradská tržnice",50.07710,14.44136,"P",,0,,1,,B
U851Z1P,"Vinohradská vodárna",50.07544,14.44932,"P",,0,,2,,A
U851Z2P,"Vinohradská vodárna",50.07536,14.45012,"P",,0,,2,,B
U852Z2P,"Vinoř",50.15172,14.59078,"P",,0,,0,,B
U852Z2,"Vinoř",50.15172,14.59078,"B",,0,,0,,B
U852Z3P,"Vinoř",50.15180,14.59130,"P",,0,,0,,C
U852Z3,"Vinoř",50.15180,14.59130,"B",,0,,0,,C
U853Z1P,"Psohlavců",50.02660,14.41692,"P",,0,,0,,A
U853Z2P,"Psohlavců",50.02618,14.41777,"P",,0,,0,,B
U854Z1P,"Karlínské náměstí",50.09275,14.44518,"P",,0,,1,,A
U854Z2P,"Karlínské náměstí",50.09278,14.44613,"P",,0,,1,,B
U855Z1P,"Vlašimská",50.07449,14.46368,"P",,0,,0,,A
U855Z2P,"Vlašimská",50.07430,14.46640,"P",,0,,0,,B
U856Z1P,"Vlnitá",50.03550,14.42190,"P",,0,,0,,A
U856Z2P,"Vlnitá",50.03468,14.42035,"P",,0,,0,,B
U857Z1P,"Čechtická",50.02072,14.44500,"P",,0,,0,,A
U857Z2P,"Čechtická",50.02112,14.44468,"P",,0,,0,,B
U858Z1P,"Vojenská nemocnice",50.09174,14.36030,"P",,0,,1,,A
U858Z2P,"Vojenská nemocnice",50.09176,14.35979,"P",,0,,1,,B
U858Z4P,"Vojenská nemocnice",50.09164,14.36010,"P",,0,,0,,D
U859Z1P,"Vojická",50.11370,14.60343,"P",,0,,0,,A
U859Z1,"Vojická",50.11370,14.60343,"0",,0,,0,,A
U859Z2P,"Vojická",50.11405,14.60440,"P",,0,,0,,B
U859Z2,"Vojická",50.11405,14.60440,"0",,0,,0,,B
U861Z1P,"Vosmíkových",50.11439,14.47357,"P",,0,,1,,A
U861Z2P,"Vosmíkových",50.11433,14.47297,"P",,0,,1,,B
U862Z1P,"Divadlo Horní Počernice",50.11682,14.62175,"P",,0,,0,,A
U862Z1,"Divadlo Horní Počernice",50.11682,14.62175,"B",,0,,0,,A
U862Z2P,"Divadlo Horní Počernice",50.11689,14.62183,"P",,0,,0,,B
U862Z2,"Divadlo Horní Počernice",50.11689,14.62183,"B",,0,,0,,B
U863Z1P,"U Dobešky",50.04030,14.41895,"P",,0,,0,,A
U863Z2P,"U Dobešky",50.04009,14.41938,"P",,0,,0,,B
U864Z1P,"Vozovna Kobylisy",50.13281,14.45354,"P",,0,,1,,A
U864Z2P,"Vozovna Kobylisy",50.13274,14.45407,"P",,0,,1,,B
U864Z4P,"Vozovna Kobylisy",50.13234,14.45359,"P",,0,,2,,D
U864Z5P,"Vozovna Kobylisy",50.13194,14.45363,"P",,0,,2,,E
U864Z6P,"Vozovna Kobylisy",50.13356,14.45482,"P",,0,,0,,F
U864Z7P,"Vozovna Kobylisy",50.13321,14.45493,"P",,0,,0,,G
U864Z9P,"Vozovna Kobylisy",50.13308,14.45295,"P",,0,,0,,I
U864Z9,"Vozovna Kobylisy",50.13308,14.45295,"B",,0,,0,,I
U864Z11P,"Vozovna Kobylisy",50.13325,14.45326,"P",,0,,0,,K
U864Z11,"Vozovna Kobylisy",50.13325,14.45326,"B",,0,,0,,K
U865Z1P,"Vozovna Motol",50.06786,14.34146,"P",,0,,1,,A
U865Z2P,"Vozovna Motol",50.06786,14.34039,"P",,0,,1,,B
U865Z51P,"Vozovna Motol",50.06772,14.34088,"P",,0,,0,,51
U865Z52P,"Vozovna Motol",50.06804,14.34192,"P",,0,,0,,52
U866Z1P,"Vozovna Pankrác",50.05707,14.43789,"P",,0,,1,,A
U866Z2P,"Vozovna Pankrác",50.05690,14.43778,"P",,0,,1,,B
U866Z4P,"Vozovna Pankrác",50.05686,14.43782,"P",,0,,1,,D
U866Z6P,"Vozovna Pankrác",50.05696,14.43720,"P",,0,,1,,F
U867Z1P,"Vozovna Střešovice",50.09389,14.38996,"P",,0,,1,,A
U867Z2P,"Vozovna Střešovice",50.09357,14.38906,"P",,0,,1,,B
U867Z5P,"Vozovna Střešovice",50.09386,14.38834,"P",,0,,0,,E
U867Z6P,"Vozovna Střešovice",50.09378,14.38803,"P",,0,,0,,F
U868Z1P,"Vozovna Vokovice",50.09293,14.33047,"P",,0,,1,,A
U868Z2P,"Vozovna Vokovice",50.09316,14.33147,"P",,0,,1,,B
U869Z1P,"Výhledy",50.13719,14.36869,"P",,0,,0,,A
U869Z1,"Výhledy",50.13719,14.36869,"B",,0,,0,,A
U870Z1P,"Vychovatelna",50.11905,14.46463,"P",,0,,2,,A
U870Z2P,"Vychovatelna",50.11924,14.46384,"P",,0,,2,,B
U870Z3P,"Vychovatelna",50.11763,14.46385,"P",,0,,0,,C
U870Z4P,"Vychovatelna",50.11778,14.46485,"P",,0,,0,,D
U870Z5P,"Vychovatelna",50.11831,14.46442,"P",,0,,0,,E
U871Z1P,"Lipovická",49.99671,14.46756,"P",,0,,0,,A
U871Z1,"Lipovická",49.99671,14.46756,"B",,0,,0,,A
U871Z2P,"Lipovická",49.99676,14.46765,"P",,0,,0,,B
U871Z2,"Lipovická",49.99676,14.46765,"B",,0,,0,,B
U872Z1P,"Vypich",50.07985,14.34757,"P",,0,,1,,A
U872Z2P,"Vypich",50.07974,14.34668,"P",,0,,1,,B
U872Z6P,"Vypich",50.08007,14.34398,"P",,0,,0,,F
U872Z7P,"Kukulova",50.07850,14.34454,"P",,0,,0,,G
U872Z7,"Kukulova",50.07850,14.34454,"0",,0,,0,,G
U872Z8P,"Vypich",50.07984,14.34413,"P",,0,,0,,H
U872Z8,"Vypich",50.07984,14.34413,"0",,0,,0,,H
U873Z1P,"Poštovská",50.11063,14.50833,"P",,0,,1,,A
U873Z2P,"Poštovská",50.11056,14.50947,"P",,0,,1,,B
U874Z2P,"Zemědělská univerzita",50.13368,14.37771,"P",,0,,0,,B
U874Z2,"Zemědělská univerzita",50.13368,14.37771,"B",,0,,0,,B
U874Z3P,"Zemědělská univerzita",50.13342,14.37703,"P",,0,,0,,C
U874Z3,"Zemědělská univerzita",50.13342,14.37703,"B",,0,,0,,C
U874Z4P,"Zemědělská univerzita",50.13265,14.37750,"P",,0,,0,,D
U875Z1P,"Píškova",50.04105,14.33348,"P",,0,,0,,A
U875Z2P,"Píškova",50.04168,14.33495,"P",,0,,0,,B
U875Z3P,"Píškova",50.04075,14.33462,"P",,0,,0,,C
U876Z1P,"Albertov",50.06725,14.42165,"P",,0,,1,,A
U876Z2P,"Albertov",50.06868,14.42045,"P",,0,,1,,B
U876Z4P,"Albertov",50.06782,14.42030,"P",,0,,1,,D
U876Z51P,"Albertov",50.06725,14.42165,"P",,0,,2,,Z1
U876Z52P,"Albertov",50.06868,14.42045,"P",,0,,0,,B
U876Z54P,"Albertov",50.06760,14.42118,"P",,0,,0,,Z4
U878Z1P,"Výtoň",50.06812,14.41501,"P",,0,,1,,A
U878Z2P,"Výtoň",50.06767,14.41497,"P",,0,,1,,B
U878Z3P,"Výtoň",50.06763,14.41611,"P",,0,,2,,C
U878Z4P,"Výtoň",50.06752,14.41652,"P",,0,,2,,D
U878Z11P,"Výtoň",50.06741,14.41456,"P",,0,,0,,K
U879Z1P,"Jílovská",50.02640,14.43011,"P",,0,,0,,A
U879Z2P,"Jílovská",50.02687,14.43012,"P",,0,,0,,B
U880Z1P,"VÚ Běchovice",50.08942,14.61235,"P",,0,,0,,A
U880Z2P,"VÚ Běchovice",50.08899,14.61241,"P",,0,,0,,B
U881Z1P,"Vinopalnická",50.11995,14.47039,"P",,0,,0,,A
U881Z1,"Vinopalnická",50.11995,14.47039,"0",,0,,0,,A
U881Z2P,"Vinopalnická",50.11995,14.47038,"P",,0,,0,,B
U881Z2,"Vinopalnická",50.11995,14.47038,"0",,0,,0,,B
U882Z1P,"Na Šabatce",49.98893,14.40873,"P",,0,,0,,A
U882Z2P,"Na Šabatce",49.98950,14.40922,"P",,0,,0,,B
U883Z1P,"Xaverov",50.10172,14.62529,"P",,0,,0,,A
U883Z2P,"Xaverov",50.10118,14.62551,"P",,0,,0,,B
U883Z3P,"Xaverov",50.10087,14.62528,"P",,0,,0,,C
U884Z1P,"Za Horou",50.09181,14.53532,"P",,0,,0,,A
U884Z2P,"Za Horou",50.09217,14.53382,"P",,0,,0,,B
U884Z3P,"Za Horou",50.09241,14.53612,"P",,0,,0,,C
U885Z1P,"Za Chalupami",50.00530,14.35600,"P",,0,,0,,A
U885Z1,"Za Chalupami",50.00530,14.35600,"0",,0,,0,,A
U885Z2P,"Za Chalupami",50.00523,14.35625,"P",,0,,0,,B
U885Z2,"Za Chalupami",50.00523,14.35625,"0",,0,,0,,B
U886Z1P,"Záběhlice",50.05609,14.47928,"P",,0,,0,,A
U886Z2P,"Záběhlice",50.05587,14.47985,"P",,0,,0,,B
U887Z1P,"Záběhlická škola",50.05296,14.50386,"P",,0,,0,,A
U887Z2P,"Záběhlická škola",50.05311,14.50250,"P",,0,,0,,B
U888Z1P,"Zadní Kopanina",50.00652,14.31269,"P",,0,,0,,A
U888Z2P,"Zadní Kopanina",50.00673,14.31312,"P",,0,,0,,B
U889Z1P,"Zahradní Město",50.06078,14.50514,"P",,0,,2,,A
U889Z2P,"Zahradní Město",50.06057,14.50598,"P",,0,,2,,B
U889Z3P,"Zahradní Město",50.06030,14.50653,"P",,0,,0,,C
U890Z1P,"Centrum Zahradní Město",50.05635,14.50650,"P",,0,,0,,A
U890Z2P,"Centrum Zahradní Město",50.05591,14.50689,"P",,0,,0,,B
U890Z3P,"Centrum Zahradní Město",50.05687,14.50725,"P",,0,,0,,C
U891Z1P,"Zahradnictví",50.00300,14.38377,"P",,0,,0,,A
U891Z2P,"Zahradnictví",50.00332,14.38435,"P",,0,,0,,B
U892Z1P,"Zahrádky",50.02740,14.31228,"P",,0,,0,,A
U892Z2P,"Zahrádky",50.02713,14.31262,"P",,0,,0,,B
U893Z1P,"Zálesí",50.02830,14.45158,"P",,0,,0,,A
U893Z2P,"Zálesí",50.02829,14.45245,"P",,0,,0,,B
U893Z3P,"Zálesí",50.02720,14.45117,"P",,0,,0,,C
U893Z3,"Zálesí",50.02720,14.45117,"0",,0,,0,,C
U893Z4P,"Zálesí",50.02735,14.45143,"P",,0,,0,,D
U893Z4,"Zálesí",50.02735,14.45143,"0",,0,,0,,D
U893Z5P,"Zálesí",50.02864,14.45085,"P",,0,,0,,E
U893Z6P,"Zálesí",50.02905,14.45087,"P",,0,,0,,F
U894Z1P,"U Studánky",49.99847,14.48282,"P",,0,,0,,A
U894Z2P,"U Studánky",49.99858,14.48279,"P",,0,,0,,B
U895Z1P,"Zatáčka",50.02530,14.42463,"P",,0,,0,,A
U895Z2P,"Zatáčka",50.02522,14.42567,"P",,0,,0,,B
U896Z1P,"Závist",49.97585,14.40093,"P",,0,,0,,A
U896Z2P,"Závist",49.97677,14.40339,"P",,0,,0,,B
U897Z1P,"Černý Most",50.10912,14.57713,"P",,0,,0,,V1
U897Z1,"Černý Most",50.10912,14.57713,"0",,0,,0,,V1
U897Z2P,"Černý Most",50.10920,14.57743,"P",,0,,0,,B
U897Z3P,"Černý Most",50.10884,14.57867,"P",,0,,0,,17
U897Z4P,"Černý Most",50.10881,14.57834,"P",,0,,0,,16
U897Z5P,"Černý Most",50.10877,14.57797,"P",,0,,0,,15
U897Z5,"Černý Most",50.10877,14.57797,"0",,0,,0,,15
U897Z6,"Černý Most",50.10869,14.57735,"0",,0,,0,,14
U897Z7P,"Černý Most",50.10864,14.57690,"P",,0,,0,,13
U897Z8P,"Černý Most",50.10859,14.57648,"P",,0,,0,,12
U897Z9,"Černý Most",50.10854,14.57615,"B,1",,0,,0,,11
U897Z10P,"Černý Most",50.10940,14.57822,"P",,0,,0,,F
U897Z11P,"Černý Most",50.10972,14.57853,"P",,0,,0,,D
U897Z11,"Černý Most",50.10972,14.57853,"0",,0,,0,,D
U897Z21,"Černý Most",50.10912,14.57713,"B,1",,0,,0,,V1
U897Z31,"Černý Most",50.10972,14.57853,"B,1",,0,,0,,D
U897Z101P,"Černý Most",50.10900,14.57681,"P",,0,U897S1,1,U897L0,1
U897Z102P,"Černý Most",50.10891,14.57684,"P",,0,U897S1,1,U897L0,2
U898Z1P,"Za Čimickým hájem",50.13548,14.44730,"P",,0,,0,,A
U898Z2P,"Za Čimickým hájem",50.13540,14.44778,"P",,0,,0,,B
U899Z3P,"Avia Letňany",50.14186,14.51549,"P",,0,,0,,C
U899Z4P,"Avia Letňany",50.14161,14.51598,"P",,0,,0,,D
U900Z1P,"Zborov - Strašnické divadlo",50.07731,14.50031,"P",,0,,1,,A
U900Z2P,"Zborov - Strašnické divadlo",50.07728,14.50108,"P",,0,,1,,B
U901Z1P,"Zborovská",50.07240,14.40809,"P",,0,,2,,A
U901Z2P,"Zborovská",50.07243,14.40720,"P",,0,,2,,B
U902Z1P,"Zbraslavské náměstí",49.97591,14.39402,"P",,0,,0,,A
U902Z1,"Zbraslavské náměstí",49.97591,14.39402,"B",,0,,0,,A
U902Z2P,"Zbraslavské náměstí",49.97607,14.39368,"P",,0,,0,,B
U902Z3P,"Zbraslavské náměstí",49.97616,14.39338,"P",,0,,0,,C
U902Z3,"Zbraslavské náměstí",49.97616,14.39338,"B",,0,,0,,C
U902Z4P,"Zbraslavské náměstí",49.97640,14.39380,"P",,0,,0,,D
U902Z4,"Zbraslavské náměstí",49.97640,14.39380,"B",,0,,0,,D
U902Z6P,"Zbraslavské náměstí",49.97620,14.39299,"P",,0,,0,,F
U903Z1P,"Zbyslavská",50.07400,14.67200,"P",,0,,0,,A
U903Z1,"Zbyslavská",50.07400,14.67200,"B",,0,,0,,A
U903Z2P,"Zbyslavská",50.07434,14.67083,"P",,0,,0,,B
U903Z2,"Zbyslavská",50.07434,14.67083,"B",,0,,0,,B
U904Z1P,"Michnovka",50.03963,14.39750,"P",,0,,0,,A
U904Z2P,"Michnovka",50.03926,14.39687,"P",,0,,0,,B
U905Z1P,"Škola Nebušice",50.11098,14.33054,"P",,0,,0,,A
U905Z1,"Škola Nebušice",50.11098,14.33054,"B",,0,,0,,A
U905Z2P,"Škola Nebušice",50.11089,14.33085,"P",,0,,0,,B
U905Z2,"Škola Nebušice",50.11089,14.33085,"B",,0,,0,,B
U906Z1P,"Zelená",50.10708,14.39528,"P",,0,,0,,A
U906Z2P,"Zelená",50.10695,14.39529,"P",,0,,0,,B
U906Z3P,"Zelená",50.10725,14.39443,"P",,0,,1,,C
U906Z4P,"Zelená",50.10766,14.39464,"P",,0,,1,,D
U907Z1P,"Zelená liška",50.04834,14.44354,"P",,0,,0,,A
U907Z2P,"Zelená liška",50.04887,14.44306,"P",,0,,0,,B
U908Z1P,"IKEM",50.02070,14.46332,"P",,0,,0,,A
U908Z1,"IKEM",50.02070,14.46332,"B",,0,,0,,A
U908Z2P,"IKEM",50.02270,14.46138,"P",,0,,0,,B
U908Z2,"IKEM",50.02270,14.46138,"B",,0,,0,,B
U909Z1P,"Zelené domky",50.01557,14.46992,"P",,0,,0,,A
U909Z1,"Zelené domky",50.01557,14.46992,"B",,0,,0,,A
U909Z2P,"Zelené domky",50.01643,14.46895,"P",,0,,0,,B
U909Z2,"Zelené domky",50.01643,14.46895,"B",,0,,0,,B
U910Z1P,"Zelený pruh",50.03943,14.42722,"P",,0,,0,,A
U910Z2P,"Zelený pruh",50.03911,14.42781,"P",,0,,0,,B
U911Z1P,"Zemanka",50.03928,14.42297,"P",,0,,0,,A
U911Z2P,"Zemanka",50.03907,14.42340,"P",,0,,0,,B
U912Z1P,"Zhořelecká",50.13134,14.41802,"P",,0,,0,,A
U912Z2P,"Zhořelecká",50.13116,14.41697,"P",,0,,0,,B
U912Z3P,"Zhořelecká",50.13085,14.41766,"P",,0,,0,,C
U912Z4P,"Zhořelecká",50.13062,14.41722,"P",,0,,0,,D
U913Z1P,"Halenkovská",50.06289,14.28687,"P",,0,,0,,A
U913Z1,"Halenkovská",50.06289,14.28687,"B",,0,,0,,A
U913Z2P,"Halenkovská",50.06227,14.28717,"P",,0,,0,,B
U913Z2,"Halenkovská",50.06227,14.28717,"B",,0,,0,,B
U913Z3P,"Halenkovská",50.06310,14.28598,"P",,0,,0,,C
U913Z4P,"Halenkovská",50.06290,14.28608,"P",,0,,0,,D
U914Z1P,"Zlíchov",50.04657,14.40810,"P",,0,,1,,A
U914Z2P,"Zlíchov",50.04578,14.40758,"P",,0,,1,,B
U914Z3P,"Zlíchov",50.04577,14.40727,"P",,0,,0,,C
U915Z1P,"Zmrzlík",50.01087,14.31263,"P",,0,,0,,A
U915Z2P,"Zmrzlík",50.01268,14.31310,"P",,0,,0,,B
U916Z1P,"Ke Kateřinkám",50.02538,14.51557,"P",,0,,0,,A
U916Z2P,"Ke Kateřinkám",50.02542,14.51505,"P",,0,,0,,B
U916Z3P,"Ke Kateřinkám",50.02455,14.51474,"P",,0,,0,,C
U916Z3,"Ke Kateřinkám",50.02455,14.51474,"B",,0,,0,,C
U916Z4P,"Ke Kateřinkám",50.02442,14.51492,"P",,0,,0,,D
U916Z4,"Ke Kateřinkám",50.02442,14.51492,"B",,0,,0,,D
U917Z1P,"Žabovřesky",49.96482,14.38316,"P",,0,,0,,A
U917Z1,"Žabovřesky",49.96482,14.38316,"B",,0,,0,,A
U917Z2P,"Žabovřesky",49.96543,14.38409,"P",,0,,0,,B
U917Z2,"Žabovřesky",49.96543,14.38409,"B",,0,,0,,B
U918Z1P,"Žákovská",50.12597,14.37261,"P",,0,,0,,A
U918Z1,"Žákovská",50.12597,14.37261,"B",,0,,0,,A
U918Z2P,"Žákovská",50.12589,14.37184,"P",,0,,0,,B
U918Z2,"Žákovská",50.12589,14.37184,"B",,0,,0,,B
U919Z1P,"Nové Pitkovice",50.01720,14.58531,"P",,0,,0,,A
U919Z2P,"Nové Pitkovice",50.01721,14.58455,"P",,0,,0,,B
U920Z1P,"Želivecká",50.05885,14.49346,"P",,0,,0,,A
U920Z2P,"Želivecká",50.06094,14.49452,"P",,0,,0,,B
U921Z1P,"Želivského",50.07842,14.47426,"P",,0,,1,,A
U921Z2P,"Želivského",50.07820,14.47506,"P",,0,,1,,B
U921Z3P,"Želivského",50.07835,14.47050,"P",,0,,1,,C
U921Z4P,"Želivského",50.07833,14.47167,"P",,0,,1,,D
U921Z5P,"Želivského",50.07884,14.47388,"P",,0,,0,,E
U921Z6P,"Želivského",50.07916,14.47547,"P",,0,,0,,F
U921Z7P,"Želivského",50.07869,14.47390,"P",,0,,0,,G
U921Z9P,"Želivského",50.07838,14.47532,"P",,0,,0,,I
U921Z10P,"Želivského",50.07777,14.47297,"P",,0,,0,,J
U921Z12P,"Želivského",50.07972,14.47261,"P",,0,,2,,L
U921Z101P,"Želivského",50.07831,14.47544,"P",,0,U921S1,0,U921L2,1
U921Z102P,"Želivského",50.07834,14.47549,"P",,0,U921S1,0,U921L2,2
U922Z3P,"Ženské domovy",50.06857,14.40069,"P",,0,,0,,C
U923Z1P,"Žežulka",50.11853,14.38178,"P",,0,,0,,A
U923Z2P,"Žežulka",50.11853,14.38222,"P",,0,,0,,B
U924Z1P,"Na Pazderce",50.12506,14.41751,"P",,0,,0,,A
U924Z2P,"Na Pazderce",50.12518,14.41827,"P",,0,,0,,B
U925Z1P,"Dunajecká",50.12573,14.42663,"P",,0,,0,,A
U925Z2P,"Dunajecká",50.12538,14.42625,"P",,0,,0,,B
U926Z1P,"Nad Běchovicemi",50.09210,14.62328,"P",,0,,0,,A
U926Z2P,"Nad Běchovicemi",50.09264,14.62392,"P",,0,,0,,B
U927Z1P,"Družná",50.01207,14.41680,"P",,0,,0,,A
U927Z2P,"Družná",50.01227,14.41717,"P",,0,,0,,B
U928Z1P,"Tylova čtvrť",50.00805,14.41543,"P",,0,,0,,A
U928Z2P,"Tylova čtvrť",50.00820,14.41562,"P",,0,,0,,B
U929Z1P,"Poliklinika Modřany",50.00459,14.41875,"P",,0,,1,,A
U929Z2P,"Poliklinika Modřany",50.00480,14.41957,"P",,0,,1,,B
U929Z4P,"Poliklinika Modřany",50.00480,14.41664,"P",,0,,0,,D
U929Z5P,"Poliklinika Modřany",50.00487,14.41688,"P",,0,,0,,E
U929Z6P,"Poliklinika Modřany",50.00463,14.41945,"P",,0,,0,,F
U930Z1P,"Kobrova",50.07605,14.39827,"P",,0,,0,,A
U930Z2P,"Kobrova",50.07622,14.39895,"P",,0,,0,,B
U931Z1P,"U Mlejna",50.02742,14.60212,"P",,0,,0,,A
U931Z2P,"U Mlejna",50.02670,14.60239,"P",,0,,0,,B
U932Z1P,"Přímské náměstí",50.09885,14.67872,"P",,0,,0,,A
U932Z2P,"Přímské náměstí",50.09897,14.67807,"P",,0,,0,,B
U933Z1P,"Na Bojišti",50.07286,14.42742,"P",,0,,0,,A
U934Z1P,"Náměstí Jiřího Berana",50.15094,14.52673,"P",,0,,0,,A
U934Z2P,"Náměstí Jiřího Berana",50.15005,14.52647,"P",,0,,0,,B
U934Z74P,"Náměstí Jiřího Berana",50.15005,14.52647,"P",,0,,0,,B
U935Z1P,"Višňová",50.03123,14.44760,"P",,0,,0,,A
U935Z2P,"Višňová",50.03122,14.44793,"P",,0,,0,,B
U936Z1P,"Dolnokrčská",50.03598,14.44263,"P",,0,,0,,A
U936Z2P,"Dolnokrčská",50.03562,14.44203,"P",,0,,0,,B
U937Z1P,"Nad Rybníky",50.03710,14.44748,"P",,0,,0,,A
U937Z2P,"Nad Rybníky",50.03700,14.44755,"P",,0,,0,,B
U938Z1P,"Rosečská",50.03815,14.45343,"P",,0,,0,,A
U938Z2P,"Rosečská",50.03847,14.45558,"P",,0,,0,,B
U939Z1P,"Na Havránce",50.00653,14.41018,"P",,0,,0,,A
U939Z2P,"Na Havránce",50.00645,14.40992,"P",,0,,0,,B
U940Z3P,"Kafkova",50.09826,14.39554,"P",,0,,0,,C
U941Z1P,"Lomy",49.99827,14.32993,"P",,0,,0,,A
U941Z2P,"Lomy",49.99828,14.32900,"P",,0,,0,,B
U943Z1P,"Sídliště Červený Vrch",50.09798,14.35919,"P",,0,,1,,A
U943Z2P,"Sídliště Červený Vrch",50.09807,14.35929,"P",,0,,1,,B
U944Z1P,"Za Farou",50.02017,14.35002,"P",,0,,0,,A
U944Z2P,"Za Farou",50.01994,14.35143,"P",,0,,0,,B
U945Z1P,"Levského",50.00512,14.43608,"P",,0,,2,,A
U945Z3P,"Levského",50.00572,14.43830,"P",,0,,0,,C
U945Z4P,"Levského",50.00557,14.43748,"P",,0,,0,,D
U946Z1P,"Sídliště Modřany",50.00523,14.43253,"P",,0,,1,,A
U946Z2P,"Sídliště Modřany",50.00504,14.43336,"P",,0,,1,,B
U946Z3P,"Sídliště Modřany",50.00522,14.43395,"P",,0,,0,,C
U946Z4P,"Sídliště Modřany",50.00549,14.43282,"P",,0,,0,,D
U947Z1P,"Modřanská rokle",50.00642,14.42903,"P",,0,,1,,A
U947Z2P,"Modřanská rokle",50.00606,14.42972,"P",,0,,1,,B
U947Z3P,"Modřanská rokle",50.00642,14.42970,"P",,0,,0,,C
U947Z4P,"Modřanská rokle",50.00672,14.42906,"P",,0,,0,,D
U948Z1P,"U Libušského potoka",50.00555,14.42300,"P",,0,,1,,A
U948Z2P,"U Libušského potoka",50.00571,14.42386,"P",,0,,1,,B
U948Z3P,"U Libušského potoka",50.00610,14.42445,"P",,0,,0,,C
U948Z4P,"U Libušského potoka",50.00617,14.42408,"P",,0,,0,,D
U949Z1P,"Sídliště Čimice",50.14319,14.43131,"P",,0,,0,,A
U949Z2P,"Sídliště Čimice",50.14492,14.43260,"P",,0,,0,,B
U949Z3P,"Sídliště Čimice",50.14423,14.43215,"P",,0,,0,,C
U950Z1P,"Antala Staška",50.04169,14.44431,"P",,0,,0,,A
U950Z2P,"Antala Staška",50.04152,14.44441,"P",,0,,0,,B
U952Z1P,"Těšnov",50.09167,14.43649,"P",,0,,1,,A
U952Z2P,"Těšnov",50.09172,14.43663,"P",,0,,1,,B
U953Z1P,"Skalka",50.06819,14.50774,"P",,0,,0,,B
U953Z2P,"Skalka",50.06797,14.50758,"P",,0,,0,,A
U953Z2,"Skalka",50.06797,14.50758,"0",,0,,0,,A
U953Z3P,"Skalka",50.06815,14.50720,"P",,0,,0,,C
U953Z6P,"Skalka",50.06787,14.50783,"P",,0,,0,,F
U953Z7P,"Skalka",50.06810,14.50808,"P",,0,,0,,D
U953Z8P,"Skalka",50.06830,14.50822,"P",,0,,0,,C
U953Z8,"Skalka",50.06830,14.50822,"0",,0,,0,,C
U953Z101P,"Skalka",50.06839,14.50790,"P",,0,U953S1,1,U953L3,1
U953Z102P,"Skalka",50.06847,14.50788,"P",,0,U953S1,1,U953L3,2
U954Z1P,"Na Okraji",50.09023,14.34439,"P",,0,,0,,A
U955Z1P,"Dětská nemocnice Karlov",50.07078,14.42855,"P",,0,,0,,A
U956Z1P,"Apolinářská",50.07151,14.42648,"P",,0,,0,,A
U956Z2P,"Apolinářská",50.07151,14.42703,"P",,0,,0,,B
U957Z1P,"Radlická",50.05835,14.38928,"P",,0,,0,,A
U957Z2P,"Radlická",50.05848,14.38957,"P",,0,,0,,B
U957Z3P,"Radlická",50.05879,14.38941,"P",,0,,1,,C
U957Z4P,"Radlická",50.05906,14.38913,"P",,0,,1,,D
U957Z101P,"Radlická",50.05818,14.38779,"P",,0,U957S1,1,U957L1,1
U957Z102P,"Radlická",50.05806,14.38772,"P",,0,U957S1,1,U957L1,2
U958Z1P,"Kateřinská",50.07434,14.42616,"P",,0,,0,,A
U959Z1P,"Větrov",50.07367,14.42439,"P",,0,,0,,A
U959Z2P,"Větrov",50.07323,14.42440,"P",,0,,0,,B
U960Z1P,"Brodského",50.03855,14.50327,"P",,0,,0,,A
U960Z2P,"Brodského",50.03867,14.50385,"P",,0,,0,,B
U961Z1P,"Pražská čtvrť",50.02820,14.36685,"P",,0,,0,,A
U961Z2P,"Pražská čtvrť",50.02768,14.36687,"P",,0,,0,,B
U962Z1P,"Skládka Ďáblice",50.15416,14.48571,"P",,0,,0,,A
U962Z1,"Skládka Ďáblice",50.15416,14.48571,"B",,0,,0,,A
U962Z2P,"Skládka Ďáblice",50.15447,14.48557,"P",,0,,0,,B
U962Z2,"Skládka Ďáblice",50.15447,14.48557,"B",,0,,0,,B
U963Z1P,"Wattova",50.03745,14.56198,"P",,0,,0,,A
U964Z1P,"U Nemocnice",50.07356,14.42096,"P",,0,,0,,A
U964Z2P,"U Nemocnice",50.07348,14.42090,"P",,0,,0,,B
U965Z1P,"Ke Koulce",50.06165,14.40457,"P",,0,,0,,A
U966Z1P,"Šafránkova",50.05842,14.33942,"P",,0,,0,,A
U966Z2P,"Šafránkova",50.05805,14.33934,"P",,0,,0,,B
U966Z3P,"Šafránkova",50.05902,14.33778,"P",,0,,0,,C
U966Z4P,"Šafránkova",50.05894,14.33784,"P",,0,,0,,D
U967Z1P,"Sídliště Petrovice",50.03426,14.56389,"P",,0,,0,,A
